Time; ConsInst; ProdInst; ConsSinceBeg; ProdSinceBeg;
1,0; 96379,32504109757; 96379,32504109757; 
2,0; 106359,07550640892; 202738,4005475065; 
3,0; 81914,74664395288; 284653,1471914594; 
4,0; 110261,66115966627; 394914,8083511256; 
5,0; 22387,66530874798; 417302,4736598736; 
6,0; 103571,08733576826; 520873,56099564186; 
7,0; 81109,29520862337; 601982,8562042653; 
8,0; 112245,15743476401; 714228,0136390292; 
9,0; 94682,01553861894; 808910,0291776481; 
10,0; 109928,42125830696; 918838,4504359551; 
11,0; 34424,87242027713; 953263,3228562322; 
12,0; 45200,33803287839; 998463,6608891105; 
13,0; 104555,39590185376; 1103019,0567909642; 
14,0; 107688,55203549108; 1210707,6088264552; 
15,0; 31659,36687054961; 1242366,9756970047; 
16,0; 108413,53201635976; 1350780,5077133644; 
17,0; 22957,233178143386; 1373737,7408915078; 
18,0; 51830,801755963475; 1425568,5426474712; 
19,0; 73591,98240621439; 1499160,5250536855; 
20,0; 43513,95925750759; 1542674,4843111932; 
21,0; 97189,16149086918; 1639863,6458020625; 
22,0; 111557,5609966802; 1751421,2067987428; 
23,0; 107865,54077908394; 1859286,7475778267; 
24,0; 110063,16315392175; 1969349,9107317484; 
25,0; 96389,48997387469; 2065739,4007056232; 
26,0; 24491,434058431605; 2090230,8347640547; 
27,0; 87605,91591487768; 2177836,7506789323; 
28,0; 36759,77245907383; 2214596,523138006; 
29,0; 112645,20920523533; 2327241,7323432416; 
30,0; 102712,50180976564; 2429954,234153007; 
31,0; 36390,432140491306; 2466344,6662934986; 
32,0; 109120,41799122578; 2575465,084284724; 
33,0; 110821,35267402937; 2686286,4369587535; 
34,0; 100110,20635467004; 2786396,6433134237; 
35,0; 102879,86894977065; 2889276,512263194; 
36,0; 99414,47351383285; 2988690,985777027; 
37,0; 82227,76938508768; 3070918,7551621147; 
38,0; 45483,42056496025; 3116402,175727075; 
39,0; 96910,99467624725; 3213313,170403322; 
40,0; 91517,83859573367; 3304831,0089990557; 
41,0; 109423,74011386759; 3414254,749112923; 
42,0; 109062,25179420038; 3523317,0009071236; 
43,0; 49938,97260690406; 3573255,9735140274; 
44,0; 33903,3720414718; 3607159,345555499; 
45,0; 108795,87131641888; 3715955,216871918; 
46,0; 109920,72311532596; 3825875,939987244; 
47,0; 109024,4057529045; 3934900,345740149; 
48,0; 112362,88120833653; 4047263,2269484852; 
49,0; 96972,69700203002; 4144235,923950515; 
50,0; 37248,63732416075; 4181484,561274676; 
51,0; 28723,67929924066; 4210208,240573917; 
52,0; 91826,04246147085; 4302034,283035387; 
53,0; 112601,6747453463; 4414635,957780734; 
54,0; 25240,909707483977; 4439876,867488218; 
55,0; 37944,141174678; 4477821,008662895; 
56,0; 26284,65634893149; 4504105,665011827; 
57,0; 86339,08141266379; 4590444,746424491; 
58,0; 89976,69060378893; 4680421,4370282795; 
59,0; 108817,86966035934; 4789239,306688638; 
60,0; 24214,1249419239; 4813453,431630562; 
61,0; 60345,76346486686; 4873799,195095429; 
62,0; 53577,77621498596; 4927376,971310415; 
63,0; 110932,98343397782; 5038309,954744393; 
64,0; 35846,11184456014; 5074156,066588953; 
65,0; 81918,21285974936; 5156074,279448703; 
66,0; 109629,3766370054; 5265703,656085708; 
67,0; 93636,28974153577; 5359339,945827244; 
68,0; 110130,22182180744; 5469470,167649051; 
69,0; 111200,62639180638; 5580670,794040858; 
70,0; 94235,22470599633; 5674906,018746854; 
71,0; 111639,66046061846; 5786545,679207472; 
72,0; 95671,58523663157; 5882217,264444103; 
73,0; 110107,04754401548; 5992324,311988119; 
74,0; 107942,56244307423; 6100266,874431193; 
75,0; 37337,3824719763; 6137604,256903169; 
76,0; 47694,75216800766; 6185299,009071177; 
77,0; 37600,73021149836; 6222899,739282675; 
78,0; 97477,48604160831; 6320377,225324283; 
79,0; 109452,75063544724; 6429829,97595973; 
80,0; 107994,31860490117; 6537824,294564632; 
81,0; 25926,02904348405; 6563750,323608116; 
82,0; 85935,73179007314; 6649686,055398189; 
83,0; 111788,00654606934; 6761474,061944258; 
84,0; 97367,57528134677; 6858841,637225606; 
85,0; 87565,20104569886; 6946406,838271304; 
86,0; 66070,0426766894; 7012476,880947993; 
87,0; 95077,21482977587; 7107554,095777769; 
88,0; 37759,7885455101; 7145313,884323278; 
89,0; 70205,2586775765; 7215519,143000855; 
90,0; 86169,1160938521; 7301688,259094708; 
91,0; 87410,73704058927; 7389098,996135297; 
92,0; 12690,350482763353; 7401789,346618061; 
93,0; 5244,194260131274; 7407033,5408781925; 
94,0; 6694,966039971255; 7413728,506918164; 
95,0; 20717,987084292017; 7434446,494002456; 
96,0; 9000,295989207752; 7443446,789991664; 
97,0; 7875,001879244645; 7451321,791870909; 
98,0; 13023,76618004061; 7464345,558050949; 
99,0; 18671,25839200887; 7483016,816442958; 
100,0; 19424,47416717827; 7502441,290610136; 
101,0; 20552,532229505036; 7522993,822839642; 
102,0; 22239,250255845578; 7545233,073095487; 
103,0; 20268,80929847288; 7565501,88239396; 
104,0; 20629,05072142546; 7586130,9331153855; 
105,0; 18767,720814218894; 7604898,653929604; 
106,0; 19144,046717355497; 7624042,70064696; 
107,0; 7099,259549034746; 7631141,960195995; 
108,0; 6354,648201734969; 7637496,60839773; 
109,0; 19103,063525610847; 7656599,67192334; 
110,0; 20294,935542871117; 7676894,607466212; 
111,0; 9013,875690378065; 7685908,48315659; 
112,0; 6105,718005009228; 7692014,201161599; 
113,0; 21296,662189957493; 7713310,8633515565; 
114,0; 20061,376999379147; 7733372,240350936; 
115,0; 18126,12370513363; 7751498,364056069; 
116,0; 20192,098950476397; 7771690,463006546; 
117,0; 16514,062668686216; 7788204,525675232; 
118,0; 19822,65902949259; 7808027,184704724; 
119,0; 20575,861716904343; 7828603,046421628; 
120,0; 20309,902824943034; 7848912,949246571; 
121,0; 6267,495001270745; 7855180,444247842; 
122,0; 18374,42829708074; 7873554,872544923; 
123,0; 20945,15368536419; 7894500,026230287; 
124,0; 13171,763620255084; 7907671,789850542; 
125,0; 18088,04420154714; 7925759,83405209; 
